user_id,heart_rate,blood_oxygen,step_count,sleep_duration,activity_level,stress_level
1598,82.80,100.00,2992.80,7.78,Active,7
4341,74.78,96.88,5919.62,7.99,Sedentary,7
1224,61.83,98.42,3914.26,7.04,NULL,3
2553,96.02,96.77,2307.73,5.05,"Highly Active",10
3160,76.48,98.01,7573.21,8.26,"Highly Active",5
3298,71.24,98.53,2608.98,6.46,Active,9
4304,72.96,99.35,13310.58,5.90,Active,8
1840,71.67,94.49,2730.52,5.77,Active,6
1713,91.96,92.95,12241.77,8.15,Active,10
2106,61.11,98.49,12116.86,6.31,Sedentary,1
1124,65.22,98.57,6174.78,5.46,Sedentary,3
4246,65.96,96.58,3345.36,7.41,Sedentary,5
2092,79.80,97.77,5714.16,7.68,"Highly Active",10
4118,89.97,98.39,13265.09,3.90,Sedentary,10
3931,54.40,96.26,1728.30,8.83,"Highly Active",7
2279,59.30,92.58,914.63,9.83,Sedentary,10
2750,69.85,97.04,6106.46,6.65,Active,3
1029,83.01,100.00,5973.92,6.86,Active,2
3328,60.89,95.88,2428.54,10.09,Sedentary,3
3971,69.21,96.88,3989.83,4.86,"Highly Active",6
3017,64.18,97.01,648.86,5.72,"Highly Active",3
4308,86.36,97.00,980.95,7.37,"Highly Active",8
4319,73.36,94.93,12335.34,8.22,Active,3
3415,64.07,99.65,4371.53,6.56,"Highly Active",10
1494,57.35,98.63,736.07,5.28,"Highly Active",3
4096,69.06,97.36,22867.00,8.43,Active,10
2609,71.04,95.62,1649.54,6.49,Active,10
1717,87.71,96.65,2667.89,6.50,Active,7
4561,90.27,98.96,25163.91,7.89,Active,3
2016,57.25,98.76,1396.72,8.76,"Highly Active",8
4565,89.77,97.82,24254.65,6.86,"Highly Active",6
2337,85.69,99.02,8966.98,7.22,Active,10
1605,67.03,100.00,3897.14,8.07,Sedentary,8
1374,86.37,100.00,6325.85,6.16,Active,1
2048,111.38,97.51,454.33,5.12,Active,9
2357,78.46,99.51,11751.21,4.87,Sedentary,8
4426,69.87,97.41,24692.34,9.83,Active,3
1115,55.29,94.47,3929.59,5.16,Sedentary,10
2619,76.23,98.45,1487.18,6.91,"Highly Active",1
4809,89.97,100.00,806.38,6.37,Sedentary,1
3146,83.11,97.15,980.10,6.67,Sedentary,10
2482,71.05,100.00,1826.93,8.58,Active,10
2546,69.02,100.00,7438.04,6.31,"Highly Active",5
2620,82.34,99.79,3762.32,6.87,Sedentary,7
3452,46.60,99.36,16189.89,7.63,Sedentary,6
4285,72.13,98.59,4364.08,NULL,"Highly Active",6
1684,89.81,96.24,1171.48,7.29,Active,4
3950,72.23,96.96,1044.71,6.93,Sedentary,9
3550,75.11,100.00,8269.06,4.38,"Highly Active",2
4792,73.01,97.68,7034.06,7.65,"Highly Active",7
2471,103.69,94.44,8613.91,8.27,Sedentary,7
3941,80.77,98.20,2895.44,6.31,Sedentary,4
3305,62.01,96.59,845.39,6.94,Active,7
3891,76.41,94.51,233.80,9.42,Sedentary,3
3168,93.87,97.99,9487.55,6.07,Sedentary,8
1809,84.92,98.50,7912.34,7.43,"Highly Active",5
1977,89.89,100.00,4762.45,6.24,Sedentary,2
3101,58.05,99.16,312.73,7.40,Sedentary,9
4066,84.46,97.02,848.85,NULL,"Highly Active",7
2354,63.93,96.17,1520.99,9.19,Sedentary,8
1783,73.20,98.90,7126.78,7.05,"Highly Active",4
1240,87.75,94.62,7614.69,6.08,Active,10
2778,66.47,100.00,7908.86,6.12,Sedentary,9
2553,53.40,98.85,11373.60,6.92,Sedentary,8
1482,69.48,95.65,175.76,9.50,"Highly Active",4
2012,76.82,96.37,7215.27,8.82,"Highly Active",5
1186,85.24,96.94,2028.38,6.10,Active,7
2881,61.66,97.82,5924.70,6.64,Active,6
3703,66.69,98.60,9372.56,6.72,Active,8
3309,78.23,97.46,8911.94,3.57,"Highly Active",3
1952,83.19,98.65,2376.77,6.15,Sedentary,1
2387,78.04,97.06,3072.88,6.82,Active,1
1490,72.80,100.00,17448.03,5.14,"Highly Active",7
1430,63.91,99.53,13228.10,9.09,Sedentary,1
1238,88.31,100.00,2079.48,4.81,Sedentary,7
3351,93.20,98.73,6190.79,4.98,"Highly Active",10
3345,66.23,100.00,794.35,7.54,Active,10
1075,67.88,93.75,7426.54,6.92,Sedentary,1
4771,85.26,97.96,6798.01,5.82,"Highly Active",2
2356,77.51,100.00,2144.89,8.01,Sedentary,7
4046,79.07,99.23,10672.67,9.27,Active,3
2781,80.70,96.61,2064.71,3.83,"Highly Active",1
3689,68.89,99.37,10238.19,5.72,"Highly Active",9
4545,45.03,98.96,2662.53,8.98,Active,9
1826,77.90,95.39,12809.07,7.22,Sedentary,10
4994,85.35,100.00,216.85,6.34,Active,7
3330,79.29,97.64,2090.24,5.89,"Highly Active",6
1590,63.81,96.03,1368.90,7.02,Sedentary,4
4334,111.86,96.96,3916.68,4.35,"Highly Active",8
2902,40.00,97.11,1940.21,7.78,"Highly Active",9
2910,66.39,96.20,961.61,7.91,"Highly Active",6
1574,71.74,96.62,6383.34,5.86,Sedentary,7
4047,56.42,98.37,2331.68,5.80,"Highly Active",6
1891,73.05,99.91,18501.40,6.49,Active,3
1140,77.94,100.00,1040.80,7.50,Sedentary,4
2789,70.73,96.21,168.55,6.06,"Highly Active",2
4626,64.50,96.71,1850.31,6.40,NULL,1
1016,69.92,99.12,2698.85,6.24,"Highly Active",5
2086,87.71,97.67,1623.24,7.27,"Highly Active",4
1252,75.96,100.00,3185.55,6.93,NULL,4
1464,71.77,95.28,14781.70,9.36,Active,1
1375,80.27,98.58,343.98,5.92,Active,2
2827,74.98,99.38,11309.20,9.19,"Highly Active",2
4028,58.40,94.37,3883.34,3.78,"Highly Active",10
1519,85.30,95.37,16582.37,7.23,Sedentary,1
2860,65.63,96.76,7698.34,4.12,Active,6
1089,69.86,95.29,1261.57,4.96,Active,9
1719,52.30,97.82,22445.11,5.04,Active,7
3851,87.33,99.37,1176.57,4.92,"Highly Active",1
3843,76.87,96.93,2869.40,5.59,Active,1
1629,79.27,99.48,26977.97,9.80,"Highly Active",4
4246,87.34,96.42,6982.19,4.08,"Highly Active",4
1075,64.44,96.63,26562.75,7.24,Active,3
4684,75.18,97.58,8173.92,6.86,"Highly Active",2
1925,73.71,94.70,7608.77,9.82,"Highly Active",6
4734,72.29,95.09,6801.62,6.44,Active,4
3447,62.93,94.79,5674.95,3.07,Active,7
2805,96.38,98.47,20852.69,5.86,"Highly Active",8
1969,90.21,98.67,5493.10,5.83,Sedentary,3
2094,81.65,91.79,7619.85,4.65,Sedentary,5
3028,95.35,100.00,9398.30,5.66,Active,9
4251,82.12,94.09,5251.14,6.28,Sedentary,10
2404,68.68,100.00,161.43,4.43,"Highly Active",5
4364,NULL,100.00,3520.79,7.41,"Highly Active",3
3844,54.33,96.70,6711.28,8.95,Sedentary,5
1194,88.00,98.22,134.08,6.92,Active,6
4982,50.57,97.63,19340.98,8.16,Active,5
1227,91.54,100.00,12256.20,6.77,Sedentary,9
4502,82.45,97.47,1730.58,4.93,Active,8
2459,104.26,100.00,2821.89,6.91,Sedentary,7
4858,77.70,95.97,7913.98,5.75,"Highly Active",7
1460,84.84,96.75,2919.40,4.84,Sedentary,6
1617,85.45,97.40,13602.64,6.38,"Highly Active",3
4092,61.72,98.04,1999.55,7.73,Sedentary,5
1063,58.99,97.89,11937.39,5.99,Sedentary,6
3212,60.99,96.81,4373.19,9.41,Active,6
3074,74.51,93.78,4227.92,7.93,"Highly Active",3
4382,74.89,95.47,1291.14,5.68,"Highly Active",3
4059,75.51,99.10,28676.35,5.63,"Highly Active",10
1284,82.41,99.76,2960.03,9.72,Sedentary,1
2683,63.86,97.43,1602.56,6.00,Sedentary,4
3328,87.58,96.38,230.86,7.05,"Highly Active",2
1837,81.46,94.63,4761.77,7.13,Sedentary,4
1830,98.71,100.00,229.54,3.91,"Highly Active",4
2187,81.46,99.08,4253.42,3.93,Active,9
4969,73.96,95.54,16305.69,7.78,Sedentary,8
3965,107.21,98.67,4823.68,4.93,Sedentary,2
1223,73.74,98.14,309.94,6.52,"Highly Active",7
1783,79.34,100.00,2149.20,4.23,Active,6
4217,81.52,98.34,349.82,6.01,Sedentary,7
4012,88.97,97.82,14961.58,6.82,Sedentary,7
1949,76.28,99.23,1922.05,3.41,"Highly Active",7
4939,116.51,99.96,470.88,NULL,Active,3
4101,66.40,98.02,23374.66,NULL,"Highly Active",10
1044,97.34,95.76,4674.26,5.80,Active,4
2810,53.06,99.16,3641.86,4.85,Active,8
1470,60.23,99.25,18328.66,5.94,Sedentary,7
3081,51.66,98.64,5297.65,5.94,"Highly Active",9
3700,61.12,98.84,2313.67,9.39,"Highly Active",8
4498,50.46,96.98,10990.52,6.32,"Highly Active",1
1829,76.62,98.27,2220.10,5.80,Active,10
2909,61.61,99.92,4094.15,6.32,Active,9
3268,97.72,98.85,11377.94,7.14,Sedentary,8
2891,82.54,99.89,18760.35,7.08,Sedentary,2
3581,76.00,99.85,6518.02,7.17,Active,4
1691,78.99,100.00,4919.71,7.40,Sedentary,1
2390,84.69,100.00,554.61,4.31,Active,3
1931,92.89,96.91,6718.39,7.27,Active,5
4814,64.78,94.33,5058.01,5.57,Active,1
2938,NULL,98.96,7155.51,6.34,Active,3
2573,54.57,99.82,713.71,6.47,"Highly Active",1
3629,80.99,96.13,3543.71,6.76,"Highly Active",6
3286,84.23,98.30,1146.85,6.89,Sedentary,4
4406,79.98,100.00,1742.40,7.48,Active,1
3488,83.11,100.00,17740.18,6.87,Sedentary,1
1147,102.05,98.80,8725.95,5.41,Sedentary,10
2032,86.92,97.34,16709.71,5.21,Active,3
2311,51.73,98.62,4943.04,6.77,Active,8
1387,73.73,99.98,7.85,7.70,Active,10
4121,76.31,100.00,245.27,8.46,Active,4
2873,90.39,97.44,1094.08,7.65,Active,2
4588,76.25,100.00,10621.83,7.27,Sedentary,5
1915,75.24,97.72,1576.53,2.69,Active,8
2878,75.64,100.00,749.95,5.58,"Highly Active",9
3685,78.60,97.00,13812.62,6.97,Active,5
4658,73.60,96.30,1816.29,5.48,Active,3
4748,68.71,99.79,4885.97,5.10,"Highly Active",6
1277,72.78,99.56,2903.00,4.91,Sedentary,6
2977,79.58,95.65,15880.85,9.15,Sedentary,5
2859,84.31,97.86,8539.55,4.55,"Highly Active",10
4036,116.05,99.19,4234.90,6.18,Active,1
4371,55.06,98.09,13917.48,5.41,Sedentary,4
2825,83.81,99.90,9081.10,5.20,Active,4
3636,97.14,98.84,11583.84,7.12,Sedentary,4
2833,63.40,99.67,26580.19,7.73,Sedentary,6
3696,85.27,98.51,1589.64,4.73,Active,4
1617,69.53,100.00,1583.82,6.58,Active,1
2630,67.25,100.00,5691.42,6.33,NULL,7
3182,64.00,98.37,5324.11,5.82,"Highly Active",6
1579,73.64,97.97,14234.25,5.10,"Highly Active",8
2170,73.08,97.31,1186.50,8.16,"Highly Active",6
1489,86.30,97.47,3874.22,4.95,Sedentary,3
3525,53.34,98.64,5254.12,4.55,Active,1
2182,87.75,99.47,4367.15,8.15,Sedentary,4
1383,87.42,100.00,486.22,6.80,"Highly Active",5
1162,79.63,94.60,1119.97,4.73,Sedentary,9
3488,219.28,93.42,1167.05,6.38,Active,7
2876,93.50,97.71,6344.92,5.56,Active,7
2212,67.49,98.27,3920.87,8.73,Sedentary,1
3462,57.16,94.11,1373.57,6.14,Active,2
2630,66.28,95.76,11370.66,6.47,Sedentary,6
2204,47.58,98.27,1651.24,8.66,"Highly Active",3
2857,55.29,96.89,460.10,8.24,Sedentary,7
1186,78.50,98.53,13562.64,7.31,Active,10
2907,89.07,99.16,23026.03,5.67,"Highly Active",4
2161,95.99,98.21,1186.13,6.50,Active,2
1129,71.23,95.83,10797.69,6.18,"Highly Active",3
3241,64.26,98.77,716.55,5.64,"Highly Active",9
3363,95.05,96.29,22754.64,4.88,Sedentary,7
4856,97.60,98.92,4211.27,8.54,Sedentary,6
2887,85.24,100.00,5364.20,3.41,Sedentary,5
1143,64.62,97.38,10104.39,8.50,"Highly Active",2
1015,55.25,100.00,2002.42,4.49,Active,4
4373,91.74,99.23,3562.50,7.31,Active,5
3470,NULL,97.51,508.08,5.62,"Highly Active",8
1244,93.60,100.00,6674.69,4.00,"Highly Active",1
1926,65.02,98.00,11242.70,8.22,Active,9
4178,91.63,96.25,13366.27,2.90,"Highly Active",5
4159,96.11,96.77,5380.40,7.69,Sedentary,8
3176,71.37,98.16,10161.23,6.69,Sedentary,2
1906,79.63,96.61,1136.86,8.08,Sedentary,9
1886,57.58,97.28,9522.01,7.44,Active,5
1340,57.96,96.80,31.85,7.42,"Highly Active",5
3051,NULL,99.15,1517.05,7.85,Active,6
4398,66.90,100.00,7048.06,7.76,Active,5
2433,78.61,97.74,2705.20,7.18,"Highly Active",4
4950,77.46,96.21,3700.66,6.00,NULL,10
1305,84.79,97.86,12243.59,6.16,Sedentary,6
1907,82.95,96.05,5925.66,6.66,Active,10
3654,88.81,100.00,3563.71,6.10,"Highly Active",2
4792,78.41,100.00,4388.41,9.78,Sedentary,5
4296,79.61,100.00,13207.00,6.37,Active,5
2371,74.97,99.68,4653.16,NULL,Active,9
4039,90.75,95.63,14575.69,NULL,"Highly Active",10
1320,102.61,98.83,1986.75,5.24,"Highly Active",6
2204,82.46,100.00,3223.48,6.65,Sedentary,3
3665,71.74,98.73,6263.38,7.45,Active,8
3758,78.64,96.34,5998.08,7.27,"Highly Active",6
3181,69.08,100.00,5929.14,7.92,Active,5
2641,NULL,99.71,5252.07,6.86,"Highly Active",6
4863,72.06,97.35,4241.49,5.90,"Highly Active",8
4843,101.84,98.01,16884.69,6.57,Active,9
2131,73.73,99.01,2183.38,4.66,NULL,6
3578,99.35,97.35,3983.56,6.28,"Highly Active",10
3457,60.42,98.26,1660.77,9.19,Active,2
4367,77.08,98.68,2826.93,7.60,Sedentary,2
1817,85.81,97.66,2004.29,6.34,Sedentary,3
2194,86.58,99.47,7754.68,9.52,"Highly Active",10
4402,58.76,97.39,8607.74,5.59,Active,7
3540,56.76,96.77,2267.87,7.01,Active,7
1194,84.52,97.96,12337.86,7.09,"Highly Active",5
3537,96.54,96.70,2423.10,7.36,Active,5
3842,65.16,99.72,3731.41,6.20,Sedentary,10
3928,67.17,97.90,7649.50,5.25,"Highly Active",8
3229,44.61,97.54,5709.84,9.25,Active,8
4009,87.02,96.85,4939.40,6.65,Sedentary,8
4888,106.96,95.63,11066.60,4.94,"Highly Active",4
3959,56.30,100.00,8610.32,4.97,Active,3
4387,95.03,95.26,1837.26,10.20,"Highly Active",7
3741,86.76,97.82,115.17,7.00,Sedentary,8
3077,65.92,98.59,62040.99,5.58,Active,8
2619,71.35,100.00,2332.80,7.00,Active,1
4749,83.29,98.63,307.27,6.04,Active,2
4867,82.85,93.96,1989.07,7.36,"Highly Active",6
4864,71.24,96.04,7734.81,7.03,Active,3
2119,81.91,100.00,6209.01,6.45,Active,1
4452,69.58,97.95,1620.95,6.37,"Highly Active",6
1777,73.31,95.87,1442.48,6.17,Active,4
1443,71.96,95.32,4113.22,7.92,Active,9
1297,91.42,99.19,95.19,NULL,"Highly Active",9
1807,53.57,96.16,16.67,9.58,Active,9
2760,NULL,97.80,6715.28,9.72,Sedentary,8
1844,80.39,97.22,2754.26,5.93,"Highly Active",9
2015,40.96,100.00,169.44,5.96,Active,4
2384,88.07,95.83,4310.81,6.43,Sedentary,2
2397,89.94,100.00,19193.76,NULL,Active,1
1553,68.92,100.00,2059.80,7.78,Sedentary,5
3350,82.27,95.90,2023.71,8.28,Sedentary,9
1420,79.01,95.14,4417.58,8.43,Sedentary,10
2269,108.48,98.61,1124.97,6.19,Active,8
4791,82.54,98.13,7111.60,6.17,Sedentary,9
2260,76.59,100.00,12795.58,3.51,Sedentary,5
4605,91.42,95.61,1514.27,5.51,"Highly Active",1
1184,99.12,98.45,7525.63,5.10,Sedentary,5
1467,106.08,98.89,15325.08,4.84,Active,1
3801,66.04,98.23,16336.98,5.77,"Highly Active",4
3410,81.45,97.19,5634.55,NULL,Sedentary,8
2306,65.68,97.91,1156.55,6.46,"Highly Active",9
2576,109.82,100.00,7534.63,8.54,Active,7
1335,75.71,94.61,9291.26,8.25,Active,3
3209,89.36,100.00,9825.90,4.81,Active,3
4231,72.52,97.01,19062.76,7.14,"Highly Active",6
2497,82.49,95.71,6686.57,5.30,"Highly Active",6
4672,47.91,95.85,4392.99,NULL,"Highly Active",6
4393,90.60,97.72,4887.84,8.47,"Highly Active",4
3059,94.54,98.27,2715.53,5.77,Sedentary,3
2447,66.11,98.16,412.80,5.02,"Highly Active",2
4144,47.85,97.22,8847.69,6.58,Sedentary,9
1587,97.24,100.00,140.35,8.48,"Highly Active",2
3795,95.34,95.73,463.83,9.51,Active,10
1200,86.87,97.27,2846.59,5.58,Sedentary,10
1521,72.22,97.94,18722.09,6.70,Active,5
2887,70.80,97.91,4619.80,6.91,Active,10
3552,95.01,95.78,1696.09,4.37,Active,6
4809,70.19,98.20,15914.52,4.29,"Highly Active",8
2711,NULL,98.78,5935.37,6.99,Active,6
1787,74.92,98.82,3232.17,5.94,Sedentary,5
4110,79.92,98.87,8804.62,4.40,Active,1
1059,73.39,96.52,4072.76,7.53,"Highly Active",7
1577,75.15,95.78,9164.78,6.59,"Highly Active",6
1320,101.87,96.19,1724.68,6.52,Active,1
2458,82.87,96.40,1139.14,4.86,Sedentary,8
4707,80.74,93.32,4325.46,3.94,"Highly Active",1
3933,87.33,97.57,2695.49,5.60,Active,9
4479,58.22,97.73,6504.80,6.57,Active,7
3037,90.26,95.95,10884.41,5.44,"Highly Active",8
1922,79.54,98.99,16224.20,4.85,Active,1
2409,65.74,97.52,10005.22,5.94,"Highly Active",2
2694,NULL,98.94,2927.19,6.55,"Highly Active",10
1568,83.00,96.90,9097.37,8.62,"Highly Active",10
2101,76.29,96.91,5283.46,6.73,"Highly Active",6
4265,91.29,99.62,16557.23,4.30,Sedentary,4
4356,63.73,94.96,8590.23,3.47,Active,1
1526,NULL,97.98,1139.59,2.82,"Highly Active",4
3571,63.57,98.84,569.20,7.01,"Highly Active",10
3660,NULL,100.00,5494.35,4.92,"Highly Active",7
4227,77.01,98.65,3179.38,7.25,"Highly Active",8
4411,70.03,95.97,1288.28,8.27,Active,2
3172,NULL,96.95,11184.44,7.39,Sedentary,8
1870,54.70,94.34,3294.76,6.16,Sedentary,9
1279,55.82,96.66,629.59,9.27,"Highly Active",2
4977,62.83,100.00,7908.21,5.15,Active,5
3669,69.24,97.45,7307.66,7.00,Sedentary,9
3893,94.91,100.00,2131.09,7.66,Sedentary,9
2892,57.45,96.73,2921.41,2.62,"Highly Active",5
4729,79.49,98.38,357.76,8.17,"Highly Active",9
2751,57.23,93.82,21442.66,4.06,Active,9
4981,54.98,97.84,2773.70,3.42,Sedentary,2
2151,85.12,96.70,11769.56,4.91,Sedentary,6
3361,86.84,100.00,2857.68,7.12,Sedentary,8
1331,91.66,94.48,8292.57,7.03,Active,4
2173,72.34,94.42,4492.19,6.96,Sedentary,3
3039,79.12,98.21,26300.45,8.34,"Highly Active",2
2477,69.22,93.56,7122.21,6.03,Sedentary,5
1035,94.39,99.46,5124.30,NULL,Sedentary,6
2708,61.33,97.59,7112.20,4.00,"Highly Active",3
2443,82.51,99.38,1741.47,7.94,Active,7
4093,59.02,98.16,2560.92,5.75,Sedentary,6
3686,50.90,97.81,612.02,5.99,Sedentary,4
3895,78.40,100.00,2522.67,NULL,NULL,1
2379,104.61,100.00,6765.11,5.95,Sedentary,1
1439,66.62,98.77,38138.14,3.25,Sedentary,1
3776,71.36,98.59,18194.43,8.36,Sedentary,9
2119,88.00,99.41,12495.80,5.52,"Highly Active",2
3988,75.67,97.72,4863.53,5.94,"Highly Active",9
1163,93.33,98.70,11434.11,6.21,"Highly Active",7
1147,80.90,96.63,5729.83,7.29,Active,6
4601,88.13,95.39,4293.35,5.76,Active,2
3341,45.33,97.79,1770.92,8.10,"Highly Active",10
1194,76.38,100.00,21101.60,9.31,Active,6
1662,58.38,99.38,6382.64,8.95,"Highly Active",9
1479,69.08,95.84,7875.23,NULL,Active,1
4948,NULL,96.60,1064.54,5.64,Active,5
1122,71.56,97.21,3945.29,5.60,Sedentary,1
2423,63.24,95.18,23399.74,5.95,Active,2
3746,93.81,96.50,9922.17,5.22,"Highly Active",2
1964,90.11,95.47,15007.97,7.12,Active,7
4523,54.42,97.30,3527.88,6.16,Sedentary,6
3708,86.44,97.02,481.50,6.48,Sedentary,8
4175,77.55,99.66,3031.43,NULL,Active,1
2485,98.33,100.00,2507.97,6.88,Active,10
4814,77.32,93.73,5236.26,5.97,"Highly Active",2
3014,85.71,95.83,1493.49,6.28,"Highly Active",9
4789,78.21,98.69,19427.33,6.28,"Highly Active",9
1709,78.29,98.55,16665.65,7.51,Sedentary,8
3443,61.12,97.34,2122.90,5.33,"Highly Active",7
1911,111.81,99.93,7378.51,5.80,"Highly Active",8
1702,40.00,97.90,4868.00,3.65,NULL,10
4052,64.12,100.00,2014.41,4.89,Sedentary,2
4670,67.67,98.20,15917.93,6.15,NULL,10
2734,72.37,98.04,2859.52,7.29,"Highly Active",10
4629,86.80,99.23,12245.24,5.18,Sedentary,4
2823,56.73,96.08,6779.19,4.07,"Highly Active",8
4598,72.95,98.72,12511.30,7.05,Active,10
2579,72.48,97.90,2990.89,7.75,Sedentary,7
4472,66.03,99.35,78.60,2.84,Sedentary,4
1680,75.55,97.30,1754.10,7.52,Sedentary,6
2333,68.62,94.68,11789.70,6.18,"Highly Active",1
3542,89.51,99.42,2667.46,6.12,Sedentary,3
1555,82.94,97.97,2696.18,4.82,Sedentary,6
4844,75.99,98.27,2247.93,6.36,"Highly Active",2
3156,69.16,98.33,11519.07,9.88,"Highly Active",9
1371,81.78,98.81,6483.58,6.50,"Highly Active",5
3902,72.90,100.00,4197.93,8.27,"Highly Active",8
1615,81.58,97.37,2371.42,7.83,Sedentary,1
3815,103.33,100.00,2158.15,4.32,Active,7
3253,88.27,94.93,1657.55,6.65,Active,7
1846,81.21,100.00,2968.67,5.45,Sedentary,5
1042,71.76,96.31,281.23,4.95,"Highly Active",4
2853,64.06,99.61,10934.64,6.28,Sedentary,5
3773,NULL,98.16,312.35,6.48,Sedentary,5
4358,79.36,98.45,14405.00,8.22,Sedentary,7
2378,96.66,100.00,339.79,3.12,"Highly Active",2
1475,79.51,99.63,7232.99,6.79,Sedentary,4
1082,64.17,99.30,4935.83,6.29,Sedentary,3
2133,105.81,96.20,1096.20,6.67,Sedentary,5
3237,65.71,98.02,2077.35,5.81,Sedentary,7
1799,87.46,99.75,8201.36,6.87,NULL,1
4980,98.56,97.61,5055.81,9.65,Sedentary,7
3298,44.49,100.00,1000.90,7.13,Active,2
4795,70.30,95.18,4511.80,7.19,NULL,4
3338,59.07,98.53,6245.84,4.90,Active,6
2668,95.93,98.55,913.20,5.62,Sedentary,10
4868,NULL,95.51,12405.76,5.97,Active,7
1325,79.00,97.89,2673.59,6.90,Active,8
2534,53.32,98.03,5800.96,5.33,Active,3
2686,90.43,97.65,5730.42,4.49,Sedentary,10
4678,74.76,99.60,789.30,8.17,Sedentary,9
4861,97.61,97.99,4036.06,5.16,Active,9
2985,84.20,98.43,1630.26,7.86,"Highly Active",5
2964,63.60,95.23,2837.06,5.24,Active,7
3778,86.67,96.84,484.73,6.18,Sedentary,8
3119,64.90,96.23,46201.73,8.95,Sedentary,3
2270,89.21,95.53,1284.90,6.21,Sedentary,1
1640,81.10,98.21,8040.21,6.68,Active,1
3987,82.77,98.59,13008.07,6.63,"Highly Active",2
2878,87.44,100.00,8605.69,5.42,"Highly Active",2
1607,61.01,95.46,16845.27,4.95,"Highly Active",3
4658,77.85,98.07,228.31,6.99,"Highly Active",7
2958,90.11,97.90,464.24,6.83,Sedentary,10
4183,91.74,98.21,1011.46,NULL,Sedentary,7
2367,91.71,100.00,309.96,6.57,"Highly Active",3
4996,61.71,92.79,894.42,6.43,Active,3
3101,106.17,97.21,11886.00,7.28,Active,5
2753,101.48,97.98,15874.41,7.98,"Highly Active",1
3575,62.02,99.03,2866.14,NULL,"Highly Active",7
3658,70.51,99.39,22055.94,2.64,NULL,4
4603,85.28,94.53,3794.30,4.92,Sedentary,9
2581,64.18,97.62,1321.02,8.11,"Highly Active",7
2986,NULL,96.09,8004.58,9.06,"Highly Active",5
3240,78.18,98.71,3816.90,8.50,Sedentary,2
4966,NULL,98.30,137.38,5.84,"Highly Active",7
4508,44.54,100.00,6377.36,7.61,Sedentary,10
4182,87.94,97.41,6651.32,7.40,"Highly Active",6
1128,93.44,97.34,28390.97,2.77,"Highly Active",7
2872,74.05,96.19,12549.51,6.56,Active,4
1705,77.22,92.01,3153.22,6.42,"Highly Active",3
4996,77.27,98.12,299.09,4.77,Active,2
1851,66.22,96.22,1760.63,5.60,"Highly Active",9
4397,112.04,98.37,3031.95,6.90,Sedentary,5
1007,63.26,100.00,22576.63,6.17,Sedentary,2
3076,88.92,98.40,15366.79,7.90,Sedentary,6
2135,88.85,98.37,152.34,9.14,"Highly Active",5
3994,68.13,99.98,30523.30,7.92,"Highly Active",1
4744,60.95,100.00,2080.54,7.17,Sedentary,5
3178,73.40,98.41,10453.17,6.28,Active,7
3756,102.24,99.10,4928.50,5.68,Active,6
2498,NULL,99.20,8512.60,4.65,"Highly Active",4
4435,66.55,98.08,2966.10,4.17,"Highly Active",7
4275,88.23,95.60,14459.07,8.42,Active,3
3259,49.98,98.38,19716.64,6.90,Active,5
2644,66.55,99.55,915.27,7.30,Active,7
1275,73.04,96.08,8875.00,NULL,"Highly Active",4
4144,74.79,98.52,990.22,9.33,Active,8
2702,67.38,99.51,2916.73,9.14,Active,1
2795,47.64,98.65,11986.53,6.47,"Highly Active",6
1242,96.22,100.00,2870.03,6.46,Sedentary,3
4858,95.43,96.59,16656.07,6.17,Active,8
4173,50.03,95.92,3710.92,4.83,Sedentary,3
4034,NULL,96.16,2595.38,5.89,"Highly Active",3
3732,NULL,96.85,31648.05,6.03,Active,4
1170,83.39,96.60,4077.55,3.17,Sedentary,10
1652,79.21,99.62,9455.30,3.08,Sedentary,5
2932,53.14,94.18,6404.47,6.40,Active,2
3235,87.03,96.57,1583.79,7.75,Active,8
4512,66.72,99.91,4856.41,5.34,"Highly Active",7
2109,40.00,97.62,564.06,9.12,Sedentary,8
2499,77.99,95.50,8634.90,6.08,"Highly Active",8
3099,51.55,97.01,5122.37,5.23,Sedentary,10
3158,92.17,100.00,913.76,4.36,Sedentary,3
2972,70.63,97.63,10189.80,6.65,"Highly Active",4
3924,76.18,98.61,11427.57,3.48,Sedentary,9
4925,82.80,97.60,9265.33,5.38,"Highly Active",10
2066,76.57,100.00,2793.50,6.57,Sedentary,4
3258,66.13,97.37,8990.42,4.40,Active,2
3035,91.94,96.86,6034.43,5.72,Active,6
4271,73.37,99.43,5494.99,6.54,"Highly Active",9
4881,58.14,99.18,7323.66,4.67,"Highly Active",10
4823,73.79,98.39,11236.22,7.91,Active,2
3674,74.66,99.38,29873.18,4.98,"Highly Active",3
2049,76.89,96.88,9069.48,6.20,Sedentary,10
4990,75.84,99.60,4080.92,6.31,"Highly Active",6
1298,96.86,98.18,4334.96,NULL,Active,8
4148,62.98,98.58,208.02,6.05,NULL,8
1923,43.79,96.86,1219.69,5.42,Sedentary,7
1136,75.01,97.98,1812.93,4.91,Active,9
2043,87.48,96.26,32467.96,7.75,"Highly Active",9
3487,51.54,96.93,10080.78,5.63,"Highly Active",8
1210,80.47,100.00,1068.35,NULL,Sedentary,2
3799,53.90,95.88,4829.27,8.07,Sedentary,4
2574,87.66,96.82,1681.43,6.72,Active,7
3482,75.16,96.31,2472.90,4.97,Active,1
2230,50.95,100.00,6397.22,5.05,Sedentary,6
